year,program,vote,Principal gender equality,Principal all climate,Principal disability,value
2022,1012010 Modernization of Meteorological Services,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1374800000
2022,1012020 Advertent Weather Modification,1108 Ministry of Environment and Forestry,FALSE,TRUE,FALSE,1.42e+08
2022,1012000 Meteorological Services,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1516800000
2022,1018010 Forests Resources Conservation and Management,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,7.54e+09
2022,1018020 Forests Research and Development,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1.978e+09
2022,1018030 Water Towers Rehabilitation and Conservation,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,6.34e+08
2022,1018000 Forests and Water Towers Conservation,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1.0152e+10
2022,1001020 Water Policy Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1679624593
2022,"1001000 General Administration, Planning and Support Services",1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1679624593
2022,1004010 Water Resources Conservation and Protection,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,15209621575
2022,1004040 Transboundary Waters,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1e+08
2022,1004000 Water Resources Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,15309621575
2022,1017010 Sewerage Infrustracture Development,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,36908912921
2022,1017020 Sanitation Infrastructure Development and Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,8.811e+09
2022,1017000 Water and Sewerage Infrustracture Development,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,45719912921
2022,1014020 Land Reclamation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,57167782
2022,1014030 Irrigation and Drainage,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,9039310900
2022,1014040 Irrigation Water Management,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,8330896
2022,1014050 Irrigation Administration Services,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,20686670
2022,1014000 Irrigation and Land Reclamation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,9125496248
2022,1015010 Water Storage and Flood Control,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,9.012e+09
2022,1015020 Water Harvesting,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1e+09
2022,1015000 Water Storage and Flood Control,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,1.0012e+10
2022,1022010 Water Storage for Irrigation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,7.55e+08
2022,1022020 Water Harvesting for Irrigation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,TRUE,FALSE,1334969544
2022,1022000 Water Harvesting and Storage for Irrigation,1109 Ministry of Water & Sanitation and Irrigation,FALSE,FALSE,FALSE,2089969544
2022,0101010 Development Planning and Land Reforms,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,1883346529
2022,0101020 Land Information Management,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,1991507091
2022,0101030 Land Survey,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,1049147347
2022,0101040 Land Use,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,260817102
2022,0101050 Land Settlement,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,743431931
2022,0101000 Land Policy and Planning,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,5928250000
2022,"0207010 General Administration, Planning And Support Services",1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,356400000
2022,0207000 General Administration Planning and Support Services,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,356400000
2022,0210010 ICT Infrastructure Connectivity,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,5.947e+09
2022,0210020 ICT and BPO Development,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,10315700000
2022,0210030 Digital Learning,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,7e+07
2022,0210000 ICT Infrastructure Development,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,16332700000
2022,0217010 E-Government Services,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,2.565e+09
2022,0217000 E-Government Services,1122 State Department for Information Communication Technology & Innovation,FALSE,FALSE,FALSE,2.565e+09
2022,"0207010 General Administration, Planning And Support Services",1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,228366801
2022,0207000 General Administration Planning and Support Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,228366801
2022,0208010 News And Information Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,4648822738
2022,0208020 Brand Kenya Initiative,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,175500000
2022,0208030 ICT and Media Regulatory Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,8.41e+08
2022,0208000 Information And Communication Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,5665322738
2022,0209010 Mass Media Skills Development,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,3.38e+08
2022,0209000 Mass Media Skills Development,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,3.38e+08
2022,0221010 Film Development Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,1275910461
2022,0221000 Film Development Services Programme,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,1275910461
2022,0901010 Sports Training and competitions,1132 State Department for Sports,FALSE,FALSE,FALSE,807006225
2022,0901020 Development and Management of Sports Facilities,1132 State Department for Sports,FALSE,FALSE,FALSE,16344940000
2022,"0901030 General Administration, Planning and Support Services",1132 State Department for Sports,FALSE,FALSE,FALSE,274003775
2022,0901000 Sports,1132 State Department for Sports,FALSE,FALSE,FALSE,17425950000
2022,0902010 Conservation of Heritage,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,1719010000
2022,0902020 Public Records and Archives Management,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,146813201
2022,0902030 Development And Promotion of Culture,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,194717126
2022,0902000 Culture/ Heritage,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,2060540327
2022,0903020 Performimg Arts,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,105821908
2022,0903030 Promotion of Kenyan Music and Dance,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,51266839
2022,0903000 The Arts,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,157088747
2022,0904010 Library Services,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,823719005
2022,0904000 Library Services,1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,823719005
2022,"0905010 General Administration, Planning and Support Services",1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,190566288
2022,"0905000 General Administration, Planning and Support Services",1134 State Department for Culture and Heritage,FALSE,FALSE,FALSE,190566288
2022,0211010 Administrative Services,1152 Ministry of Energy,FALSE,TRUE,FALSE,308377746
2022,0211020 Planning and Project Monitoring,1152 Ministry of Energy,FALSE,TRUE,FALSE,30777220
2022,0211030 Financial Services,1152 Ministry of Energy,FALSE,TRUE,FALSE,279845034
2022,0211000 General Administration Planning and Support Services,1152 Ministry of Energy,FALSE,TRUE,FALSE,6.19e+08
2022,0212010 Geothermal generation,1152 Ministry of Energy,FALSE,TRUE,FALSE,1.8531e+10
2022,0212020 Development of Nuclear Energy,1152 Ministry of Energy,FALSE,TRUE,FALSE,1.587e+09
2022,0212030 Coal Exploration and Mining,1152 Ministry of Energy,FALSE,TRUE,FALSE,3.8e+08
2022,0212000 Power Generation,1152 Ministry of Energy,FALSE,TRUE,FALSE,2.0498e+10
2022,0213010 National Grid System,1152 Ministry of Energy,FALSE,TRUE,FALSE,62580855000
2022,0213020 Rural Electrification,1152 Ministry of Energy,FALSE,TRUE,FALSE,9642390083
2022,0213000 Power Transmission and Distribution,1152 Ministry of Energy,FALSE,TRUE,FALSE,72223245083
2022,0214010 Alternative Energy Technologies,1152 Ministry of Energy,FALSE,TRUE,FALSE,2327609917
2022,0214000 Alternative Energy Technologies,1152 Ministry of Energy,FALSE,TRUE,FALSE,2327609917
2022,0112010 Livestock Policy Development and Capacity Building,1162 State Department for Livestock.,FALSE,FALSE,FALSE,2271117611
2022,0112020 Livestock Production and Management,1162 State Department for Livestock.,FALSE,FALSE,FALSE,2120024973
2022,0112030 Livestock Products Value Addition and Marketing,1162 State Department for Livestock.,FALSE,FALSE,FALSE,1212073266
2022,0112040 Food Safety and Animal Products Development,1162 State Department for Livestock.,FALSE,FALSE,FALSE,326911054
2022,0112050 Livestock Diseases Management and Control,1162 State Department for Livestock.,FALSE,FALSE,FALSE,1277173096
2022,0112000 Livestock Resources Management and Development,1162 State Department for Livestock.,FALSE,FALSE,FALSE,7207300000
2022,"0111010 Fisheries Policy, Strategy and capacity building","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,630211326
2022,0111020 Aquaculture Development,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,2.796e+09
2022,0111030 Management and Development of Capture Fisheries,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,275441262
2022,"0111040 Assurance of Fish Safety, Value Addition and Marketing","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,6.9e+07
2022,0111050 Marine and Fisheries Research,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,4246200000
2022,0111000 Fisheries Development and Management,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,8016852588
2022,"0117010 General Administration, Planning and Support Services","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,269269834
2022,"0117000 General Administration, Planning and Support Services","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,269269834
2022,0118030 Development and Management of Fishing Ports and its Infrastructure,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,85327420
2022,"0118040 Blue Economy Policy, Strategy and Coordination","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,22713578
2022,0118050 Promotion of Kenya as a Centre for Agro based Blue Economy,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,2103236580
2022,0118000 Development and Coordination of the Blue Economy,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,2211277578
2022,"0107010 Agricultural Policy, Legal and Regulatory Frameworks",1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,8755963335
2022,0107020 Agricultural Planning and Financial Management,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,80902610
2022,0107000 General Administration Planning and Support Services,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,8836865945
2022,0108010 Land and Crops Development,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,16005823427
2022,0108020 Food Security Initiatives,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,6881615500
2022,0108030 Quality Assurance and Monitoring of Outreach Services,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,1837536149
2022,0108000 Crop Development and Management,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,24724975076
2022,0109010 Agribusiness and Market Development,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,1559250989
2022,0109020 Agricultural Information Management,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,50404069
2022,0109000 Agribusiness and Information Management,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,1609655058
2022,0120020 Crop Research & Development,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,5289531242
2022,0120030 Livestock Research & Development,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,1.045e+09
2022,0120000 Agricultural Research & Development,1169 State Department for Crop Development & Agricultural Research,FALSE,FALSE,FALSE,6334531242
